row_id,question,question_id,student_answer,reference_answer,assigned_points,max_points,domain
6092,"['describ', 'the', 'path', 'in', 'this', 'diagram', 'and', 'explain', 'how', 'those', 'path', 'account', 'for', 'the', 'result']",125,"['there', 'are', 'two', 'independ', 'pathson', 'the', 'compon', 'within', 'the', 'same', 'path', 'effect', 'each', 'other']","['bulb', 'a', 'is', 'in', 'a', 'path', 'which', 'doe', 'not', 'contain', 'b', 'and', 'c', 'so', 'bulb', 'b', 'and', 'c', 'dont', 'affect', 'it', 'bulb', 'b', 'and', 'c', 'are', 'in', 'the', 'same', 'path', 'they', 'affect', 'each', 'other', 'but', 'bulb', 'a', 'doesnt', 'affect', 'them']",0,1,
6093,"['describ', 'the', 'path', 'in', 'this', 'diagram', 'and', 'explain', 'how', 'those', 'path', 'account', 'for', 'the', 'result']",125,"['onli', 'the', 'compon', 'within', 'the', 'same', 'path', 'effect', 'on', 'anoth']","['bulb', 'a', 'is', 'in', 'a', 'path', 'which', 'doe', 'not', 'contain', 'b', 'and', 'c', 'so', 'bulb', 'b', 'and', 'c', 'dont', 'affect', 'it', 'bulb', 'b', 'and', 'c', 'are', 'in', 'the', 'same', 'path', 'they', 'affect', 'each', 'other', 'but', 'bulb', 'a', 'doesnt', 'affect', 'them']",0,1,
6094,"['describ', 'the', 'path', 'in', 'this', 'diagram', 'and', 'explain', 'how', 'those', 'path', 'account', 'for', 'the', 'result']",125,"['bulb', 'a', 'doesnt', 'affect', 'bulb', 'b', 'or', 'c']","['bulb', 'a', 'is', 'in', 'a', 'path', 'which', 'doe', 'not', 'contain', 'b', 'and', 'c', 'so', 'bulb', 'b', 'and', 'c', 'dont', 'affect', 'it', 'bulb', 'b', 'and', 'c', 'are', 'in', 'the', 'same', 'path', 'they', 'affect', 'each', 'other', 'but', 'bulb', 'a', 'doesnt', 'affect', 'them']",0,1,
6095,"['describ', 'the', 'path', 'in', 'this', 'diagram', 'and', 'explain', 'how', 'those', 'path', 'account', 'for', 'the', 'result']",125,"['bulb', 'a', 'is', 'contain', 'within', 'a', 'complet', 'path', 'with', 'the', 'batteri', 'but', 'bulb', 'b', 'and', 'c', 'are', 'on', 'the', 'same', 'path', 'so', 'if', 'one', 'is', 'burn', 'out', 'the', 'other', 'will', 'burn', 'out', 'too']","['bulb', 'a', 'is', 'in', 'a', 'path', 'which', 'doe', 'not', 'contain', 'b', 'and', 'c', 'so', 'bulb', 'b', 'and', 'c', 'dont', 'affect', 'it', 'bulb', 'b', 'and', 'c', 'are', 'in', 'the', 'same', 'path', 'they', 'affect', 'each', 'other', 'but', 'bulb', 'a', 'doesnt', 'affect', 'them']",0,1,
6096,"['describ', 'the', 'path', 'in', 'this', 'diagram', 'and', 'explain', 'how', 'those', 'path', 'account', 'for', 'the', 'result']",125,"['i', 'dont', 'know']","['bulb', 'a', 'is', 'in', 'a', 'path', 'which', 'doe', 'not', 'contain', 'b', 'and', 'c', 'so', 'bulb', 'b', 'and', 'c', 'dont', 'affect', 'it', 'bulb', 'b', 'and', 'c', 'are', 'in', 'the', 'same', 'path', 'they', 'affect', 'each', 'other', 'but', 'bulb', 'a', 'doesnt', 'affect', 'them']",0,1,
6097,"['describ', 'the', 'path', 'in', 'this', 'diagram', 'and', 'explain', 'how', 'those', 'path', 'account', 'for', 'the', 'result']",125,"['bulb', 'a', 'doe', 'not', 'affect', 'the', 'path', 'of', 'bulb', 'b', 'and', 'c']","['bulb', 'a', 'is', 'in', 'a', 'path', 'which', 'doe', 'not', 'contain', 'b', 'and', 'c', 'so', 'bulb', 'b', 'and', 'c', 'dont', 'affect', 'it', 'bulb', 'b', 'and', 'c', 'are', 'in', 'the', 'same', 'path', 'they', 'affect', 'each', 'other', 'but', 'bulb', 'a', 'doesnt', 'affect', 'them']",1,1,
6098,"['describ', 'the', 'path', 'in', 'this', 'diagram', 'and', 'explain', 'how', 'those', 'path', 'account', 'for', 'the', 'result']",125,"['bulb', 'b', 'and', 'bulb', 'c', 'are', 'in', 'the', 'same', 'path', 'so', 'if', 'one', 'burn', 'out', 'the', 'other', 'will', 'nott', 'work', 'bulb', 'a', 'is', 'contain', 'within', 'a', 'differ', 'path', 'and', 'will', 'not', 'burn', 'out', 'if', 'bulb', 'b', 'or', 'c', 'is', 'damag', 'becaus', 'it', 'is', 'still', 'contain', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']","['bulb', 'a', 'is', 'in', 'a', 'path', 'which', 'doe', 'not', 'contain', 'b', 'and', 'c', 'so', 'bulb', 'b', 'and', 'c', 'dont', 'affect', 'it', 'bulb', 'b', 'and', 'c', 'are', 'in', 'the', 'same', 'path', 'they', 'affect', 'each', 'other', 'but', 'bulb', 'a', 'doesnt', 'affect', 'them']",1,1,
6099,"['describ', 'the', 'path', 'in', 'this', 'diagram', 'and', 'explain', 'how', 'those', 'path', 'account', 'for', 'the', 'result']",125,['no'],"['bulb', 'a', 'is', 'in', 'a', 'path', 'which', 'doe', 'not', 'contain', 'b', 'and', 'c', 'so', 'bulb', 'b', 'and', 'c', 'dont', 'affect', 'it', 'bulb', 'b', 'and', 'c', 'are', 'in', 'the', 'same', 'path', 'they', 'affect', 'each', 'other', 'but', 'bulb', 'a', 'doesnt', 'affect', 'them']",0,1,
6100,"['describ', 'the', 'path', 'in', 'this', 'diagram', 'and', 'explain', 'how', 'those', 'path', 'account', 'for', 'the', 'result']",125,"['i', 'gave', 'you', 'an', 'answer']","['bulb', 'a', 'is', 'in', 'a', 'path', 'which', 'doe', 'not', 'contain', 'b', 'and', 'c', 'so', 'bulb', 'b', 'and', 'c', 'dont', 'affect', 'it', 'bulb', 'b', 'and', 'c', 'are', 'in', 'the', 'same', 'path', 'they', 'affect', 'each', 'other', 'but', 'bulb', 'a', 'doesnt', 'affect', 'them']",0,1,
6101,"['describ', 'the', 'path', 'in', 'this', 'diagram', 'and', 'explain', 'how', 'those', 'path', 'account', 'for', 'the', 'result']",125,"['next', 'question', 'pleas']","['bulb', 'a', 'is', 'in', 'a', 'path', 'which', 'doe', 'not', 'contain', 'b', 'and', 'c', 'so', 'bulb', 'b', 'and', 'c', 'dont', 'affect', 'it', 'bulb', 'b', 'and', 'c', 'are', 'in', 'the', 'same', 'path', 'they', 'affect', 'each', 'other', 'but', 'bulb', 'a', 'doesnt', 'affect', 'them']",0,1,
6102,"['describ', 'the', 'path', 'in', 'this', 'diagram', 'and', 'explain', 'how', 'those', 'path', 'account', 'for', 'the', 'result']",125,"['bulb', 'b', 'and', 'c', 'are', 'pair', 'togeth', 'in', 'one', 'close', 'path', 'with', 'the', 'batteri', 'bulb', 'a', 'is', 'by', 'itself', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']","['bulb', 'a', 'is', 'in', 'a', 'path', 'which', 'doe', 'not', 'contain', 'b', 'and', 'c', 'so', 'bulb', 'b', 'and', 'c', 'dont', 'affect', 'it', 'bulb', 'b', 'and', 'c', 'are', 'in', 'the', 'same', 'path', 'they', 'affect', 'each', 'other', 'but', 'bulb', 'a', 'doesnt', 'affect', 'them']",1,1,
6103,"['describ', 'the', 'path', 'in', 'this', 'diagram', 'and', 'explain', 'how', 'those', 'path', 'account', 'for', 'the', 'result']",125,"['bulb', 'a', 'is', 'in', 'parallel', 'with', 'bulb', 'b', 'and', 'c', 'bulb', 'b', 'and', 'c', 'are', 'in', 'a', 'seri', 'and', 'they', 'depend', 'on', 'each', 'other', 'to', 'close', 'the', 'path']","['bulb', 'a', 'is', 'in', 'a', 'path', 'which', 'doe', 'not', 'contain', 'b', 'and', 'c', 'so', 'bulb', 'b', 'and', 'c', 'dont', 'affect', 'it', 'bulb', 'b', 'and', 'c', 'are', 'in', 'the', 'same', 'path', 'they', 'affect', 'each', 'other', 'but', 'bulb', 'a', 'doesnt', 'affect', 'them']",1,1,
6104,"['describ', 'the', 'path', 'in', 'this', 'diagram', 'and', 'explain', 'how', 'those', 'path', 'account', 'for', 'the', 'result']",125,"['bulb', 'a', 'doe', 'not', 'affect', 'bulb', 'b', 'and', 'bulb', 'c', 'bulb', 'b', 'and', 'bulb', 'c', 'are', 'on', 'their', 'own', 'path', 'with', 'the', 'batteri']","['bulb', 'a', 'is', 'in', 'a', 'path', 'which', 'doe', 'not', 'contain', 'b', 'and', 'c', 'so', 'bulb', 'b', 'and', 'c', 'dont', 'affect', 'it', 'bulb', 'b', 'and', 'c', 'are', 'in', 'the', 'same', 'path', 'they', 'affect', 'each', 'other', 'but', 'bulb', 'a', 'doesnt', 'affect', 'them']",1,1,
6105,"['describ', 'the', 'path', 'in', 'this', 'diagram', 'and', 'explain', 'how', 'those', 'path', 'account', 'for', 'the', 'result']",125,"['bulb', 'a', 'is', 'on', 'a', 'close', 'path', 'with', 'the', 'batteri', 'if', 'bulb', 'b', 'or', 'c', 'is', 'damag', 'it', 'creat', 'and', 'open', 'path', 'for', 'bulb', 'b', 'and', 'c']","['bulb', 'a', 'is', 'in', 'a', 'path', 'which', 'doe', 'not', 'contain', 'b', 'and', 'c', 'so', 'bulb', 'b', 'and', 'c', 'dont', 'affect', 'it', 'bulb', 'b', 'and', 'c', 'are', 'in', 'the', 'same', 'path', 'they', 'affect', 'each', 'other', 'but', 'bulb', 'a', 'doesnt', 'affect', 'them']",0,1,
6106,"['describ', 'the', 'path', 'in', 'this', 'diagram', 'and', 'explain', 'how', 'those', 'path', 'account', 'for', 'the', 'result']",125,"['bulb', 'a', 'is', 'on', 'a', 'close', 'path', 'with', 'the', 'batteri']","['bulb', 'a', 'is', 'in', 'a', 'path', 'which', 'doe', 'not', 'contain', 'b', 'and', 'c', 'so', 'bulb', 'b', 'and', 'c', 'dont', 'affect', 'it', 'bulb', 'b', 'and', 'c', 'are', 'in', 'the', 'same', 'path', 'they', 'affect', 'each', 'other', 'but', 'bulb', 'a', 'doesnt', 'affect', 'them']",0,1,
6107,"['describ', 'the', 'path', 'in', 'this', 'diagram', 'and', 'explain', 'how', 'those', 'path', 'account', 'for', 'the', 'result']",125,"['bulb', 'a', 'is', 'in', 'a', 'path', 'that', 'is', 'not', 'affect', 'by', 'the', 'other', 'two', 'bulb', 'bulb', 'b', 'and', 'c', 'are', 'in', 'a', 'path', 'that', 'is', 'affect', 'if', 'either', 'of', 'the', 'bulb', 'burn', 'out', 'bulb', 'b', 'and', 'c', 'are', 'not', 'affect', 'by', 'bulb', 'a']","['bulb', 'a', 'is', 'in', 'a', 'path', 'which', 'doe', 'not', 'contain', 'b', 'and', 'c', 'so', 'bulb', 'b', 'and', 'c', 'dont', 'affect', 'it', 'bulb', 'b', 'and', 'c', 'are', 'in', 'the', 'same', 'path', 'they', 'affect', 'each', 'other', 'but', 'bulb', 'a', 'doesnt', 'affect', 'them']",1,1,
6108,"['describ', 'the', 'path', 'in', 'this', 'diagram', 'and', 'explain', 'how', 'those', 'path', 'account', 'for', 'the', 'result']",125,"['bulb', 'a', 'doe', 'not', 'affect', 'bulb', 'b', 'and', 'bulb', 'c', 'bulb', 'b', 'and', 'c', 'do', 'not', 'affect', 'bulb', 'a', 'bulb', 'b', 'affect', 'bulb', 'c', 'and', 'bulb', 'c', 'affect', 'bulb', 'b']","['bulb', 'a', 'is', 'in', 'a', 'path', 'which', 'doe', 'not', 'contain', 'b', 'and', 'c', 'so', 'bulb', 'b', 'and', 'c', 'dont', 'affect', 'it', 'bulb', 'b', 'and', 'c', 'are', 'in', 'the', 'same', 'path', 'they', 'affect', 'each', 'other', 'but', 'bulb', 'a', 'doesnt', 'affect', 'them']",0,1,
6109,"['describ', 'the', 'path', 'in', 'this', 'diagram', 'and', 'explain', 'how', 'those', 'path', 'account', 'for', 'the', 'result']",125,"['bulb', 'a', 'is', 'contain', 'in', 'a', 'path', 'with', 'the', 'batteri', 'and', 'bulb', 'b', 'and', 'c', 'are', 'contain', 'in', 'a', 'separ', 'path', 'with', 'the', 'batteri']","['bulb', 'a', 'is', 'in', 'a', 'path', 'which', 'doe', 'not', 'contain', 'b', 'and', 'c', 'so', 'bulb', 'b', 'and', 'c', 'dont', 'affect', 'it', 'bulb', 'b', 'and', 'c', 'are', 'in', 'the', 'same', 'path', 'they', 'affect', 'each', 'other', 'but', 'bulb', 'a', 'doesnt', 'affect', 'them']",1,1,
6110,"['describ', 'the', 'path', 'in', 'this', 'diagram', 'and', 'explain', 'how', 'those', 'path', 'account', 'for', 'the', 'result']",125,"['bulb', 'b', 'and', 'c', 'will', 'react', 'the', 'same', 'bulb', 'a', 'is', 'seper', 'and', 'can', 'react', 'differ']","['bulb', 'a', 'is', 'in', 'a', 'path', 'which', 'doe', 'not', 'contain', 'b', 'and', 'c', 'so', 'bulb', 'b', 'and', 'c', 'dont', 'affect', 'it', 'bulb', 'b', 'and', 'c', 'are', 'in', 'the', 'same', 'path', 'they', 'affect', 'each', 'other', 'but', 'bulb', 'a', 'doesnt', 'affect', 'them']",0,1,
6111,"['describ', 'the', 'path', 'in', 'this', 'diagram', 'and', 'explain', 'how', 'those', 'path', 'account', 'for', 'the', 'result']",125,"['bulb', 'b', 'and', 'c', 'are', 'on', 'the', 'same', 'path', 'and', 'react', 'the', 'same']","['bulb', 'a', 'is', 'in', 'a', 'path', 'which', 'doe', 'not', 'contain', 'b', 'and', 'c', 'so', 'bulb', 'b', 'and', 'c', 'dont', 'affect', 'it', 'bulb', 'b', 'and', 'c', 'are', 'in', 'the', 'same', 'path', 'they', 'affect', 'each', 'other', 'but', 'bulb', 'a', 'doesnt', 'affect', 'them']",0,1,
6112,"['describ', 'the', 'path', 'in', 'this', 'diagram', 'and', 'explain', 'how', 'those', 'path', 'account', 'for', 'the', 'result']",125,"['bulb', 'b', 'and', 'c', 'are', 'on', 'the', 'path', 'and', 'react']","['bulb', 'a', 'is', 'in', 'a', 'path', 'which', 'doe', 'not', 'contain', 'b', 'and', 'c', 'so', 'bulb', 'b', 'and', 'c', 'dont', 'affect', 'it', 'bulb', 'b', 'and', 'c', 'are', 'in', 'the', 'same', 'path', 'they', 'affect', 'each', 'other', 'but', 'bulb', 'a', 'doesnt', 'affect', 'them']",1,1,
6113,"['describ', 'the', 'path', 'in', 'this', 'diagram', 'and', 'explain', 'how', 'those', 'path', 'account', 'for', 'the', 'result']",125,"['bulb', 'a', 'is', 'not', 'in', 'the', 'same', 'path', 'of', 'bulb', 'b', 'and', 'c', 'if', 'bulb', 'a', 'is', 'damag', 'bulb', 'b', 'and', 'c', 'are', 'still', 'lit']","['bulb', 'a', 'is', 'in', 'a', 'path', 'which', 'doe', 'not', 'contain', 'b', 'and', 'c', 'so', 'bulb', 'b', 'and', 'c', 'dont', 'affect', 'it', 'bulb', 'b', 'and', 'c', 'are', 'in', 'the', 'same', 'path', 'they', 'affect', 'each', 'other', 'but', 'bulb', 'a', 'doesnt', 'affect', 'them']",1,1,
6114,"['describ', 'the', 'path', 'in', 'this', 'diagram', 'and', 'explain', 'how', 'those', 'path', 'account', 'for', 'the', 'result']",125,"['bulb', 'a', 'id', 'not', 'in', 'the', 'path', 'of', 'bulb', 'b', 'and', 'c', 'if', 'bulb', 'a', 'is', 'damag', 'bulb', 'b', 'and', 'c', 'are', 'still', 'lit']","['bulb', 'a', 'is', 'in', 'a', 'path', 'which', 'doe', 'not', 'contain', 'b', 'and', 'c', 'so', 'bulb', 'b', 'and', 'c', 'dont', 'affect', 'it', 'bulb', 'b', 'and', 'c', 'are', 'in', 'the', 'same', 'path', 'they', 'affect', 'each', 'other', 'but', 'bulb', 'a', 'doesnt', 'affect', 'them']",1,1,
6115,"['describ', 'the', 'path', 'in', 'this', 'diagram', 'and', 'explain', 'how', 'those', 'path', 'account', 'for', 'the', 'result']",125,"['bulb', 'a', 'is', 'not', 'in', 'the', 'path', 'of', 'bulb', 'b', 'and', 'c', 'if', 'bulb', 'a', 'is', 'damag', 'bulb', 'b', 'and', 'c', 'are', 'still', 'lit']","['bulb', 'a', 'is', 'in', 'a', 'path', 'which', 'doe', 'not', 'contain', 'b', 'and', 'c', 'so', 'bulb', 'b', 'and', 'c', 'dont', 'affect', 'it', 'bulb', 'b', 'and', 'c', 'are', 'in', 'the', 'same', 'path', 'they', 'affect', 'each', 'other', 'but', 'bulb', 'a', 'doesnt', 'affect', 'them']",1,1,
6116,"['describ', 'the', 'path', 'in', 'this', 'diagram', 'and', 'explain', 'how', 'those', 'path', 'account', 'for', 'the', 'result']",125,"['bulb', 'a', 'is', 'on', 'a', 'seper', 'path', 'than', 'bulb', 'b', 'and', 'bulb', 'c', 'bulb', 'a', 'will', 'not', 'affect', 'bulb', 'b', 'and', 'bulb', 'c', 'bulb', 'b', 'and', 'bulb', 'c', 'will', 'affect', 'each', 'other']","['bulb', 'a', 'is', 'in', 'a', 'path', 'which', 'doe', 'not', 'contain', 'b', 'and', 'c', 'so', 'bulb', 'b', 'and', 'c', 'dont', 'affect', 'it', 'bulb', 'b', 'and', 'c', 'are', 'in', 'the', 'same', 'path', 'they', 'affect', 'each', 'other', 'but', 'bulb', 'a', 'doesnt', 'affect', 'them']",1,1,
6117,"['describ', 'the', 'path', 'in', 'this', 'diagram', 'and', 'explain', 'how', 'those', 'path', 'account', 'for', 'the', 'result']",125,"['bulb', 'a', 'is', 'not', 'on', 'the', 'same', 'path', 'that', 'bulb', 'b', 'and', 'bulb', 'c', 'are']","['bulb', 'a', 'is', 'in', 'a', 'path', 'which', 'doe', 'not', 'contain', 'b', 'and', 'c', 'so', 'bulb', 'b', 'and', 'c', 'dont', 'affect', 'it', 'bulb', 'b', 'and', 'c', 'are', 'in', 'the', 'same', 'path', 'they', 'affect', 'each', 'other', 'but', 'bulb', 'a', 'doesnt', 'affect', 'them']",0,1,
6118,"['describ', 'the', 'path', 'in', 'this', 'diagram', 'and', 'explain', 'how', 'those', 'path', 'account', 'for', 'the', 'result']",125,"['the', 'path', 'are', 'on', 'differ', 'termin']","['bulb', 'a', 'is', 'in', 'a', 'path', 'which', 'doe', 'not', 'contain', 'b', 'and', 'c', 'so', 'bulb', 'b', 'and', 'c', 'dont', 'affect', 'it', 'bulb', 'b', 'and', 'c', 'are', 'in', 'the', 'same', 'path', 'they', 'affect', 'each', 'other', 'but', 'bulb', 'a', 'doesnt', 'affect', 'them']",0,1,
6119,"['describ', 'the', 'path', 'in', 'this', 'diagram', 'and', 'explain', 'how', 'those', 'path', 'account', 'for', 'the', 'result']",125,"['path', 'and', 'bulb', 'on', 'the', 'batteri', 'termin']","['bulb', 'a', 'is', 'in', 'a', 'path', 'which', 'doe', 'not', 'contain', 'b', 'and', 'c', 'so', 'bulb', 'b', 'and', 'c', 'dont', 'affect', 'it', 'bulb', 'b', 'and', 'c', 'are', 'in', 'the', 'same', 'path', 'they', 'affect', 'each', 'other', 'but', 'bulb', 'a', 'doesnt', 'affect', 'them']",0,1,
6120,"['describ', 'the', 'path', 'in', 'this', 'diagram', 'and', 'explain', 'how', 'those', 'path', 'account', 'for', 'the', 'result']",125,"['the', 'bulb', 'is', 'on', 'a', 'differ', 'path']","['bulb', 'a', 'is', 'in', 'a', 'path', 'which', 'doe', 'not', 'contain', 'b', 'and', 'c', 'so', 'bulb', 'b', 'and', 'c', 'dont', 'affect', 'it', 'bulb', 'b', 'and', 'c', 'are', 'in', 'the', 'same', 'path', 'they', 'affect', 'each', 'other', 'but', 'bulb', 'a', 'doesnt', 'affect', 'them']",0,1,
6121,"['describ', 'the', 'path', 'in', 'this', 'diagram', 'and', 'explain', 'how', 'those', 'path', 'account', 'for', 'the', 'result']",125,"['the', 'bulb', 'doe', 'not', 'affect', 'anoth', 'bulb', 'if', 'they', 'are', 'on', 'differ', 'path']","['bulb', 'a', 'is', 'in', 'a', 'path', 'which', 'doe', 'not', 'contain', 'b', 'and', 'c', 'so', 'bulb', 'b', 'and', 'c', 'dont', 'affect', 'it', 'bulb', 'b', 'and', 'c', 'are', 'in', 'the', 'same', 'path', 'they', 'affect', 'each', 'other', 'but', 'bulb', 'a', 'doesnt', 'affect', 'them']",0,1,
6122,"['describ', 'the', 'path', 'in', 'this', 'diagram', 'and', 'explain', 'how', 'those', 'path', 'account', 'for', 'the', 'result']",125,"['if', 'two', 'bulb', 'are', 'contain', 'in', 'the', 'same', 'path', 'the', 'damag', 'bulb', 'affect', 'the', 'other', 'bulb']","['bulb', 'a', 'is', 'in', 'a', 'path', 'which', 'doe', 'not', 'contain', 'b', 'and', 'c', 'so', 'bulb', 'b', 'and', 'c', 'dont', 'affect', 'it', 'bulb', 'b', 'and', 'c', 'are', 'in', 'the', 'same', 'path', 'they', 'affect', 'each', 'other', 'but', 'bulb', 'a', 'doesnt', 'affect', 'them']",0,1,
6123,"['describ', 'the', 'path', 'in', 'this', 'diagram', 'and', 'explain', 'how', 'those', 'path', 'account', 'for', 'the', 'result']",125,"['the', 'are', 'in', 'the', 'same', 'path']","['bulb', 'a', 'is', 'in', 'a', 'path', 'which', 'doe', 'not', 'contain', 'b', 'and', 'c', 'so', 'bulb', 'b', 'and', 'c', 'dont', 'affect', 'it', 'bulb', 'b', 'and', 'c', 'are', 'in', 'the', 'same', 'path', 'they', 'affect', 'each', 'other', 'but', 'bulb', 'a', 'doesnt', 'affect', 'them']",0,1,
6124,"['describ', 'the', 'path', 'in', 'this', 'diagram', 'and', 'explain', 'how', 'those', 'path', 'account', 'for', 'the', 'result']",125,"['the', 'bulb', 'contain', 'in', 'the', 'same', 'path', 'go', 'out']","['bulb', 'a', 'is', 'in', 'a', 'path', 'which', 'doe', 'not', 'contain', 'b', 'and', 'c', 'so', 'bulb', 'b', 'and', 'c', 'dont', 'affect', 'it', 'bulb', 'b', 'and', 'c', 'are', 'in', 'the', 'same', 'path', 'they', 'affect', 'each', 'other', 'but', 'bulb', 'a', 'doesnt', 'affect', 'them']",0,1,
6125,"['describ', 'the', 'path', 'in', 'this', 'diagram', 'and', 'explain', 'how', 'those', 'path', 'account', 'for', 'the', 'result']",125,"['bulb', 'a', 'is', 'contain', 'in', 'a', 'close', 'circuit']","['bulb', 'a', 'is', 'in', 'a', 'path', 'which', 'doe', 'not', 'contain', 'b', 'and', 'c', 'so', 'bulb', 'b', 'and', 'c', 'dont', 'affect', 'it', 'bulb', 'b', 'and', 'c', 'are', 'in', 'the', 'same', 'path', 'they', 'affect', 'each', 'other', 'but', 'bulb', 'a', 'doesnt', 'affect', 'them']",0,1,
6126,"['describ', 'the', 'path', 'in', 'this', 'diagram', 'and', 'explain', 'how', 'those', 'path', 'account', 'for', 'the', 'result']",125,['l'],"['bulb', 'a', 'is', 'in', 'a', 'path', 'which', 'doe', 'not', 'contain', 'b', 'and', 'c', 'so', 'bulb', 'b', 'and', 'c', 'dont', 'affect', 'it', 'bulb', 'b', 'and', 'c', 'are', 'in', 'the', 'same', 'path', 'they', 'affect', 'each', 'other', 'but', 'bulb', 'a', 'doesnt', 'affect', 'them']",0,1,
6127,"['describ', 'the', 'path', 'in', 'this', 'diagram', 'and', 'explain', 'how', 'those', 'path', 'account', 'for', 'the', 'result']",125,"['bulb', 'b', 'and', 'bulb', 'c', 'are', 'contain', 'in', 'a', 'close', 'path']","['bulb', 'a', 'is', 'in', 'a', 'path', 'which', 'doe', 'not', 'contain', 'b', 'and', 'c', 'so', 'bulb', 'b', 'and', 'c', 'dont', 'affect', 'it', 'bulb', 'b', 'and', 'c', 'are', 'in', 'the', 'same', 'path', 'they', 'affect', 'each', 'other', 'but', 'bulb', 'a', 'doesnt', 'affect', 'them']",0,1,
6128,"['describ', 'the', 'path', 'in', 'this', 'diagram', 'and', 'explain', 'how', 'those', 'path', 'account', 'for', 'the', 'result']",125,"['sigh', 'some', 'thing', 'never', 'chang', 'this', 'da', '21st', 'centuari', 'u', 'woudl', 'think', 'they', 'could', 'have', 'program', 'you', 'smarter']","['bulb', 'a', 'is', 'in', 'a', 'path', 'which', 'doe', 'not', 'contain', 'b', 'and', 'c', 'so', 'bulb', 'b', 'and', 'c', 'dont', 'affect', 'it', 'bulb', 'b', 'and', 'c', 'are', 'in', 'the', 'same', 'path', 'they', 'affect', 'each', 'other', 'but', 'bulb', 'a', 'doesnt', 'affect', 'them']",0,1,
